729,2.800000
730,2.521000
731,2.521000
732,2.627000
733,2.561000
734,2.507000
735,2.611000
736,2.597000
737,2.567000
738,2.564000
739,2.550000
740,2.756000
741,2.519000
742,2.523000
743,2.640000
744,2.512000
745,2.523000
746,2.586000
747,2.562000
748,2.541000
749,2.523000
750,2.512000
751,2.524000
752,2.524000
753,2.537000
754,2.555000
755,2.539000
756,2.512000
757,2.584000
758,2.533000
759,2.571000
760,2.499000
761,2.518000
762,2.603000
763,2.518000
764,2.504000
765,2.679000
766,2.520000
767,2.502000
768,2.512000
769,2.556000
770,2.561000
771,2.535000
772,2.544000
773,2.555000
774,2.564000
775,2.532000
776,2.548000
777,2.552000
778,2.534000
779,2.561000
780,2.764000
781,2.610000
782,2.522000
783,2.532000
784,2.527000
785,2.526000
786,2.549000
787,2.585000
788,2.526000
789,2.529000
790,2.518000
791,2.603000
792,2.680000
793,2.522000
794,2.534000
795,2.586000
796,2.842000
797,2.517000
798,2.535000
799,2.778000
800,2.530000
801,2.528000
802,2.663000
803,2.544000
804,2.631000
805,2.515000
806,2.588000
807,2.626000
808,2.546000
809,2.652000
810,2.619000
811,2.514000
812,2.514000
813,2.627000
814,2.529000
815,2.622000
816,2.552000
817,2.544000
818,2.521000
819,2.514000
820,2.520000
821,2.528000
822,2.528000
823,2.533000
824,2.586000
825,2.507000
826,2.675000
827,2.507000
828,2.612000
829,2.529000
830,2.530000
831,2.530000
832,2.774000
833,2.518000
834,2.505000
835,2.619000
836,2.524000
837,2.519000
838,2.660000
839,2.664000
840,2.534000
841,2.510000
842,2.520000
843,2.789000
844,2.516000
845,2.518000
846,2.609000
847,2.514000
848,2.516000
849,2.559000
850,2.530000
851,2.509000
852,2.524000
853,2.523000
854,2.520000
855,2.517000
856,2.508000
857,2.513000
858,2.505000
859,2.500000
860,2.618000
861,2.610000
862,2.627000
863,2.508000
864,2.509000
865,2.700000
866,2.522000
867,2.503000
868,2.574000
869,2.517000
870,2.513000
871,2.522000
872,2.689000
873,3.189000
874,2.534000
875,2.509000
876,2.791000
877,2.519000
878,2.493000
879,2.593000
880,2.503000
881,2.503000
882,2.517000
883,2.520000
884,2.510000
885,2.498000
886,2.500000
887,2.499000
888,2.502000
889,2.499000
890,2.488000
891,2.509000
892,2.505000
893,2.505000
894,2.505000
895,2.677000
896,2.492000
897,2.506000
898,2.634000
899,2.502000
900,2.507000
901,2.539000
902,2.738000
903,2.500000
904,2.489000
905,2.592000
906,2.603000
907,2.514000
908,2.511000
909,2.561000
910,2.504000
911,2.493000
912,2.486000
913,2.493000
914,2.487000
915,2.503000
916,2.509000
917,2.522000
918,2.698000
919,2.635000
920,2.580000
921,2.702000
922,2.540000
923,2.596000
924,2.805000
925,2.523000
926,2.530000
927,2.629000
928,2.569000
929,2.889000
930,2.553000
931,2.520000
932,2.575000
933,2.636000
934,2.539000
935,2.612000
936,2.495000
937,2.464000
938,2.555000
939,2.476000
940,2.508000
941,2.490000
942,2.715000
943,3.070000
944,2.479000
945,2.491000
946,2.763000
947,2.489000
948,2.501000
949,2.523000
950,2.480000
951,2.503000
952,2.476000
953,2.503000
954,2.483000
955,2.488000
956,2.496000
957,2.508000
958,2.482000
959,2.474000
960,2.493000
961,2.486000
962,2.483000
963,2.487000
964,2.489000
965,2.628000
966,2.499000
967,2.512000
968,2.525000
969,2.561000
970,2.472000
971,2.485000
972,2.722000
973,2.507000
974,2.498000
975,2.640000
976,2.501000
977,2.478000
978,2.473000
979,2.473000
980,2.602000
981,2.468000
982,2.522000
983,2.700000
984,2.467000
985,2.474000
986,2.605000
987,2.470000
988,2.465000
989,2.480000
990,2.473000
991,2.501000
992,2.479000
993,2.508000
994,2.473000
995,2.468000
996,2.498000
997,2.487000
998,2.503000
999,2.483000
1000,2.672000
1001,2.496000
1002,2.626000
1003,2.468000
1004,2.466000
1005,2.472000
1006,2.479000
1007,2.481000
1008,2.491000
1009,2.481000
1010,2.471000
1011,2.465000
1012,2.463000
1013,2.673000
1014,2.466000
1015,2.482000
1016,2.484000
1017,2.567000
1018,2.468000
1019,2.463000
1020,2.487000
1021,2.468000
1022,2.457000
1023,2.651000
